Sentence
"The ASUS VivoBook 14 (2022) Core i3 12th Gen, equipped with a Intel Core i3 Processor (12th Gen), boasts a solid 4.1-star rating based on 31 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 47990 rupees, down from the MRP of 62990 rupees."
"The ASUS VivoBook Flip 14 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.0-star rating based on 141 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 49990 rupees, down from the MRP of 69990 rupees."
"The DELL Inspiron Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.3-star rating based on 76 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 41190 rupees, down from the MRP of 54435 rupees."
"The HP Laptop with Backlit Keyboard Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.4-star rating based on 37 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 43499 rupees, down from the MRP of 51724 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The ASUS Core i3 12th Gen, equipped with a Intel Core i3 Processor (12th Gen), boasts a solid 3.9-star rating based on 18 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 44990 rupees, down from the MRP of 54990 rupees."
"The ASUS VivoBook Ultra Ryzen 7 Octa Core AMD R7, equipped with a AMD Ryzen 7 Octa Core Processor, boasts a solid 4.3-star rating based on 74 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 57990 rupees, down from the MRP of 84990 rupees."
"The Lenovo Ideapad Slim 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.4-star rating based on 228 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 35990 rupees, down from the MRP of 61490 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The DELL Ryzen 3 Quad Core 5425U, equipped with a Processor: R3-5425U (2.70 GHz up to 4.1 GHz), boasts a solid 4.4-star rating based on 41 reviews. It features RAM & Storage: 8GB DDR4 & 512GB SSD and Software: Win 11 + Office H&S 2021 for efficient multitasking and storage, all at a discounted price of 41490 rupees, down from the MRP of 56834 rupees."
"The Lenovo IdeaPad Gaming 3 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.4-star rating based on 373 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 64990 rupees, down from the MRP of 93690 rupees."
"The ASUS VivoBook K15 OLED (2022) Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.4-star rating based on 1412 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 42990 rupees, down from the MRP of 58990 rupees."
"The Infinix INBook X2 Plus Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.1-star rating based on 77 reviews. It features 8 GB LPDDR4X RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 37990 rupees, down from the MRP of 44990 rupees."
"The ASUS VivoBook Flip 14 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.8-star rating based on 20 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 63990 rupees, down from the MRP of 82990 rupees."
"The ASUS Chromebook Flip Touch Celeron Dual Core, equipped with a Intel Celeron Dual Core Processor, boasts a solid 4.0-star rating based on 1741 reviews. It features 4 GB LPDDR4 RAM and 29.46 cm (11.6 inch) Touchscreen Display for efficient multitasking and storage, all at a discounted price of 15990 rupees, down from the MRP of 31990 rupees."
"The MSI Core i7 12th Gen, equipped with a Intel Core i7 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 68490 rupees, down from the MRP of 83990 rupees."
"The ASUS Ryzen 5 Hexa Core, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.6-star rating based on 20 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 54990 rupees, down from the MRP of 72994 rupees."
"The DELL Inspiron Pentium Silver, equipped with a Processor: Intel PQC-N5030 (1.10 GHz up to 3.10 GHz), boasts a solid 4.1-star rating based on 328 reviews. It features RAM & Storage: 8GB DDR4 & 256GB SSD and Software: Win 11 + Office H&S 2021 for efficient multitasking and storage, all at a discounted price of 32000 rupees, down from the MRP of 44319 rupees."
"The ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD R7, equipped with a AMD Ryzen 7 Octa Core Processor, boasts a solid 4.5-star rating based on 618 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65990 rupees, down from the MRP of 88990 rupees."
"The Lenovo IdeaPad Slim 5 Ryzen 7 Hexa Core 5700U, equipped with a AMD Ryzen 7 Hexa Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 65990 rupees, down from the MRP of 93690 rupees."
"The Lenovo IdeaPad 3 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.2-star rating based on 4491 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 40990 rupees, down from the MRP of 59390 rupees."
"The Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.3-star rating based on 1568 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 48990 rupees, down from the MRP of 68490 rupees."
"The Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.2-star rating based on 744 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 37990 rupees, down from the MRP of 54490 rupees."
"The Infinix INBook X1 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 4.1-star rating based on 1686 reviews. It features 8 GB LPDDR4X RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 47999 rupees, down from the MRP of 59999 rupees."
"The Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U, equipped with a AMD Ryzen 5 Hexa Core Processor, boasts a solid 4.3-star rating based on 1568 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 48990 rupees, down from the MRP of 68490 rupees."
"The Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.2-star rating based on 744 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 37990 rupees, down from the MRP of 54490 rupees."
"The Lenovo IdeaPad 3 Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 8 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 31990 rupees, down from the MRP of 53790 rupees."
"The ASUS Vivobook 14 Core i5 10th Gen, equipped with a Intel Core i5 Processor (10th Gen), boasts a solid 3.5-star rating based on 11 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 49490 rupees, down from the MRP of 73990 rupees."
"The ASUS Eeebook 14 Pentium Quad Core, equipped with a Intel Pentium Quad Core Processor, boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 28990 rupees, down from the MRP of 40990 rupees."
"The ASUS Vivobook 14 (2022) Core i5 12th Gen, equipped with a Intel Core i5 Processor (12th Gen), boasts a solid 5.0-star rating based on 4 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 66990 rupees, down from the MRP of 82990 rupees."
"The realme Book(Slim) Intel Evo Core i5 11th Gen, equipped with a Powered by 11th Gen Intel Evo Core i5 Processor, boasts a solid 4.4-star rating based on 7067 reviews. It features Microsoft Office 2019 Home & Student Included and Intel Core i5 Processor (11th Gen) for efficient multitasking and storage, all at a discounted price of 59990 rupees, down from the MRP of 69999 rupees."
"The Lenovo V15 G2 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 49490 rupees, down from the MRP of 81450 rupees."
"The DELL Inspiron Ryzen 3 Dual Core 3250U, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.5-star rating based on 11 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 36690 rupees, down from the MRP of 52433 rupees."
"The ASUS EeeBook 14 with NumberPad Pentium Silver, equipped with a Intel Pentium Silver Processor, boasts a solid 4.1-star rating based on 104 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 27990 rupees, down from the MRP of 40990 rupees."
"The acer Aspire Ryzen 5 Quad Core 3500U, equipped with a AMD Ryzen 5 Quad Core Processor, boasts a solid 4.2-star rating based on 325 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 35990 rupees, down from the MRP of 54999 rupees."
"The Lenovo Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 1 TB HDD|256 GB SSD for efficient multitasking and storage, all at a discounted price of 38790 rupees, down from the MRP of 58680 rupees."
"The acer Extensa 15 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.1-star rating based on 188 reviews. It features 4 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 32490 rupees, down from the MRP of 44999 rupees."
"The DELL Inspiron Ryzen 3 Quad Core 5425U, equipped with a AMD Ryzen 3 Quad Core Processor, boasts a solid 3.9-star rating based on 8 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 44190 rupees, down from the MRP of 56748 rupees."
"The ASUS VivoBook 14 (2022) Core i3 12th Gen, equipped with a Intel Core i3 Processor (12th Gen), boasts a solid 4.2-star rating based on 40 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 47990 rupees, down from the MRP of 62990 rupees."
"The ASUS Vivobook Ultra 14 (2022) Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.3-star rating based on 364 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 40990 rupees, down from the MRP of 58990 rupees."
"The Infinix X1 Slim Series Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.3-star rating based on 4244 reviews. It features 8 GB LPDDR4X RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 35990 rupees, down from the MRP of 49999 rupees."
"The DELL Vostro Core i3 10th Gen, equipped with a Intel Core i3 Processor (10th Gen), boasts a solid 4.0-star rating based on 207 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 41990 rupees, down from the MRP of 54783 rupees."
"The ASUS Vivobook 14 (2022) Core i3 12th Gen, equipped with a Intel Core i3 Processor (12th Gen), boasts a solid 0.0-star rating based on 0 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 49990 rupees, down from the MRP of 62990 rupees."
"The Lenovo IdeaPad 3 Core i5 11th Gen, equipped with a Intel Core i5 Processor (11th Gen), boasts a solid 4.2-star rating based on 268 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 55490 rupees, down from the MRP of 71990 rupees."
"The ASUS VivoBook K15 OLED (2022) Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.4-star rating based on 1412 reviews. It features 8 GB DDR4 RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 55000 rupees, down from the MRP of 58990 rupees."
"The HP 255 G8 Ryzen 3 Dual Core AMD Ryzen3 3250, equipped with a AMD Ryzen 3 Dual Core Processor, boasts a solid 4.5-star rating based on 4 reviews. It features 8 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 34190 rupees, down from the MRP of 44912 rupees."
"The ASUS VivoBook Flip 14 Core i3 11th Gen, equipped with a Intel Core i3 Processor (11th Gen), boasts a solid 4.4-star rating based on 124 reviews. It features 8 GB LPDDR4X RAM and 256 GB SSD for efficient multitasking and storage, all at a discounted price of 44990 rupees, down from the MRP of 66990 rupees."
"The HP Ryzen 7 Octa Core 5700U, equipped with a AMD Ryzen 7 Octa Core Processor, boasts a solid 4.0-star rating based on 6 reviews. It features 16 GB DDR4 RAM and 512 GB SSD for efficient multitasking and storage, all at a discounted price of 64990 rupees, down from the MRP of 71766 rupees."
